         4688146 function calls (4563357 primitive calls) in 3.933 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      184    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:422(trigger_event)
     1692    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typeinfer.py:916(__getitem__)
    19343    0.001    0.000    0.001    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ssa.py:176(_run_block_analysis)
      180    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/containers.py:256(__unliteral__)
     1245    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:538(insert_global)
       76    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:219(_pprint_list)
     2165    0.000    0.000    0.001    0.000 {built-in method builtins.setattr}
       94    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:510(get_constant)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/functools.py:743(<listcomp>)
      189    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:205(descr)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/arrayobj.py:186(populate_array)
       72    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:329(insert_equiv)
      163    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ssa.py:207(_run_ssa_block_pass)
      449    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/copy.py:209(_deepcopy_tuple)
     1958    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/types.py:30(__ne__)
        8    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:648(intersect)
      187    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/interpreter.py:1832(store)
      136    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/functools.py:740(is_related)
     1971    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:499(_lookup_global)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1486(_fill_cache)
      423    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/analysis.py:66(fix_point_progress)
      368    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/events.py:754(set_event_loop)
   152/76    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:389(_format_items)
       22    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/rewrites/static_getitem.py:13(match)
      221    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:1588(find_callname)
        2    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:1437(from_native_return)
      346    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:479(get_value_type)
        2    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:1444(from_native_value)
      184    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/selectors.py:510(__init__)
       70    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/containers.py:144(from_types)
      208    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:515(__init__)
       25    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/sre_compile.py:598(_code)
        6    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/callconv.py:397(set_static_user_exc)
       46    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:173(__setitem__)
      215    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:431(_get_cached)
       54    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/arrayobj.py:55(mark_positive)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/boxing.py:431(box_array)
      163    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:693(__init__)
     2530    0.001    0.000    0.001    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/cffi/api.py:1(<module>)
    12266    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/abstract.py:96(key)
       70    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:682(unpack_tuple)
       19    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/codegen.py:1220(_create_empty_module)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/sparse/csgraph/_validation.py:1(<module>)
       13    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/callconv.py:801(get_function_type)
    12579    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:92(__lt__)
       54    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/arrayobj.py:44(set_range_metadata)
      180    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/interpreter.py:1518(_iter_inst)
  300/239    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:420(_get_names)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/multiprocessing/__init__.py:15(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:1100(method_impl)
       12    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:551(_as)
      258    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/target_extension.py:82(_get_local_target_checked)
       70    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:689(<listcomp>)
     8363    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/_utils.py:13(is_used)
        8    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:335(intersect)
    20344    0.001    0.000    0.001    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/linalg/_flinalg_py.py:5(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/arraydecl.py:1(<module>)
     1402    0.001    0.000    0.001    0.000 {built-in method _functools.reduce}
      133    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/builder.py:568(_icmp)
      420    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:507(__hash__)
      184    0.001    0.000    0.001    0.000 {built-in method _socket.socketpair}
      523    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:1091(_to_list)
     2700    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1290(find_insts)
      232    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:201(__init__)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typeinfer.py:1123(unify)
    19144    0.001    0.000    0.001    0.000 {method 'discard' of 'set' objects}
     6612    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/controlflow.py:118(successors)
       75    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/misc.py:87(maybe_literal)
       36    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/arraydecl.py:221(generic)
        8    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:87(as_arguments)
      248    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/configparser.py:1240(__init__)
      149    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:512(_insert)
     1225    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:545(insert_function)
       22    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/rewrites/static_getitem.py:147(match)
       53    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/context.py:8(get_global_context)
      258    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:556(<listcomp>)
    17427    0.001    0.000    0.001    0.000 {built-in method builtins.id}
        7    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:1051(_init_once)
       10    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/consts.py:85(<genexpr>)
      150    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/numbers.py:1363(constant_integer)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:966(_simplify_conditionally_defined_variable)
     1211    0.000    0.000    0.001    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/linalg.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/mathdecl.py:1(<module>)
      696    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:905(is_immutable_type)
      113    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ssa.py:269(on_assign)
      184    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/_weakrefset.py:59(__iter__)
        2    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/imputils.py:333(wrapper)
     1509    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:443(is_for_this_target)
     6059    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/controlflow.py:126(predecessors)
       37    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:656(pack_array)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/boxing.py:49(unbox_integer)
       92    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:1573(_lit_or_omitted)
      156    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/builder.py:31(wrapped)
      184    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/selectors.py:579(close)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/npdatetime.py:1(<module>)
       46    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/module.py:7(__init__)
       33    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typeinfer.py:1510(typeof_const)
       19    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/targets.py:9(get_process_triple)
      102    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:4890(wrap_parfor_blocks)
        8    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:97(<listcomp>)
     2198    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/utils.py:485(__setitem__)
     2173    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/copy.py:242(_keep_alive)
    24/13    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:5206(build_parfor_definitions)
      185    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/_collections_abc.py:759(get)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/math/cmathimpl.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/compiler.py:520(define_pipelines)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/funcdesc.py:187(from_specialized_function)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:260(run_pass)
       11    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:612(as_argument)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/funcdesc.py:166(_from_python_function)
        1    0.000    0.000    0.001    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:1454(run)
        3    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/compiler.py:540(define_nopython_pipeline)
      185    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pathlib.py:955(joinpath)
       30    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/postproc.py:38(cfg)
        7    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/codegen.py:1278(_check_llvm_bugs)
        4    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/funcdesc.py:38(__init__)
      190    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:203(_lock_unlock_module)
        7    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:1406(serialize_object)
      349    0.000    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/os.py:674(__getitem__)
      102    0.001    0.000    0.001    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:4906(unwrap_parfor_blocks)
