         13633529 function calls (13507492 primitive calls) in 14.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     2320    0.003    0.000    0.016    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:352(install_registry)
    38/22    0.001    0.000    0.016    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:919(copy_propagate)
      185    0.000    0.000    0.016    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/importlib/metadata.py:104(_from_text)
    23770    0.004    0.000    0.016    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:1314(new_registrations)
        1    0.000    0.000    0.016    0.016 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:2899(_pre_run)
        1    0.000    0.000    0.016    0.016 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:1120(run)
        1    0.000    0.000    0.016    0.016 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/charseq.py:1(<module>)
      290    0.000    0.000    0.015    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/runtime/nrt.py:19(initialize)
        1    0.000    0.000    0.015    0.015 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:1170(_run_on_blocks)
       19    0.000    0.000    0.015    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:1194(_determine_transform)
        1    0.000    0.000    0.015    0.015 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/runtime/nrtdynmod.py:205(compile_nrt_functions)
26624/26425    0.004    0.000    0.015    0.000 {built-in method builtins.hasattr}
       93    0.000    0.000    0.015    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:189(_pprint_dict)
      185    0.001    0.000    0.015    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/importlib/metadata.py:508(read_text)
     12/5    0.001    0.000    0.014    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:1060(apply_copy_propagate)
2413/2400    0.002    0.000    0.014    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/abstract.py:61(__call__)
     4513    0.002    0.000    0.014    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:430(_repr)
     1337    0.001    0.000    0.014    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/abc.py:84(__new__)
       30    0.000    0.000    0.014    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/postproc.py:42(usedefs)
     3400    0.004    0.000    0.014    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:13(__init__)
       23    0.000    0.000    0.014    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:726(lower_binop)
        1    0.000    0.000    0.014    0.014 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/cffi_utils.py:2(<module>)
        2    0.000    0.000    0.013    0.007 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/callwrapper.py:101(build)
        2    0.000    0.000    0.013    0.007 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/callwrapper.py:126(build_wrapper)
45047/44992    0.007    0.000    0.013    0.000 {built-in method builtins.getattr}
      185    0.000    0.000    0.013    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pathlib.py:1251(read_text)
        1    0.000    0.000    0.013    0.013 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/sparse/csgraph/_laplacian.py:1(<module>)
        6    0.000    0.000    0.013    0.002 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/rewrites/registry.py:54(apply)
     2947    0.001    0.000    0.013    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/ffi.py:78(__exit__)
        1    0.000    0.000    0.013    0.013 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/sparse/linalg/__init__.py:1(<module>)
      808    0.013    0.000    0.013    0.000 {built-in method pygame.transform.scale}
      808    0.002    0.000    0.013    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/selector_events.py:257(_add_reader)
     1007    0.002    0.000    0.013    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:879(make_overload_template)
     5099    0.012    0.000    0.012    0.000 {built-in method __new__ of type object at 0x102946860}
     4460    0.003    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:537(__init__)
      123    0.000    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:1460(storevar)
     6852    0.003    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:209(broadcast)
        4    0.000    0.000    0.012    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/interpreter.py:1361(interpret)
        1    0.000    0.000    0.012    0.012 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/wrappers.py:497(build_gufunc_wrapper)
        1    0.000    0.000    0.012    0.012 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/wrappers.py:453(build)
        1    0.000    0.000    0.012    0.012 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/wrappers.py:429(_compile_wrapper)
     4513    0.001    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:439(format)
    26/14    0.000    0.000    0.012    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:4934(get_copies_parfor)
        1    0.000    0.000    0.012    0.012 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/unicode.py:1(<module>)
     3426    0.002    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:404(end_event)
        1    0.000    0.000    0.012    0.012 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/wrappers.py:345(_build_wrapper)
     2947    0.001    0.000    0.012    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/ffi.py:72(__enter__)
 7268/146    0.005    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/copy.py:128(deepcopy)
    86/84    0.000    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/importlib/__init__.py:109(import_module)
    86/84    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap>:1018(_gcd_import)
    81/79    0.000    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/typed/__init__.py:10(__getattr__)
       93    0.002    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:372(_format_dict_items)
      145    0.000    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:480(apply)
      146    0.001    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/copy.py:226(_deepcopy_dict)
      808    0.004    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/base_events.py:386(__init__)
      148    0.000    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:271(_select)
     2947    0.001    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:1249(exit_fn)
    66/28    0.004    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:996(get_block_copies)
8964/4513    0.004    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pprint.py:529(_safe_repr)
      148    0.002    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:636(resolve_overload)
    84032    0.011    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/coroutines.py:177(iscoroutine)
      138    0.000    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/passmanagers.py:758(run)
      185    0.001    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/configparser.py:601(__init__)
      239    0.001    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/extending.py:207(decorate)
   116901    0.011    0.000    0.011    0.000 {method 'add' of 'set' objects}
      266    0.003    0.000    0.011    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/numpy_support.py:357(ufunc_find_matching_loop)
     3426    0.002    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:390(start_event)
      248    0.002    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/analysis.py:235(compute_cfg_from_blocks)
        3    0.000    0.000    0.010    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/untyped_passes.py:79(run_pass)
        4    0.000    0.000    0.010    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:557(run_pass)
        4    0.000    0.000    0.010    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:2238(check_and_legalize_ir)
2556/2268    0.001    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/contextlib.py:112(__enter__)
    19538    0.005    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/utils.py:515(stream_list)
      222    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap>:901(_find_spec)
     2947    0.001    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:1246(enter_fn)
       54    0.000    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/analysis.py:60(compute_live_map)
     4532    0.002    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:557(_set_name)
    38/22    0.000    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:956(init_copy_propagate_data)
      583    0.000    0.000    0.010    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/targetconfig.py:196(values)
      108    0.000    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/analysis.py:71(fix_point)
      583    0.002    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/targetconfig.py:199(<dictcomp>)
   167409    0.009    0.000    0.009    0.000 {method 'append' of 'collections.deque' objects}
        1    0.000    0.000    0.009    0.009 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/cffi/api.py:41(__init__)
      808    0.002    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/selector_events.py:273(_remove_reader)
      151    0.000    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:1277(_analyze_inst)
        1    0.000    0.000    0.009    0.009 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:3414(lower_parfor_sequential)
        3    0.000    0.000    0.009    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:226(run_pass)
       42    0.000    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:99(__init__)
      7/4    0.000    0.000    0.009    0.002 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:4962(apply_copies_parfor)
      613    0.004    0.000    0.009    0.000 {built-in method builtins.__build_class__}
       51    0.009    0.000    0.009    0.000 {method 'read' of '_io.TextIOWrapper' objects}
     7560    0.003    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:243(notify)
      341    0.001    0.000    0.009    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/runtime/context.py:360(_call_incref_decref)
      222    0.000    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:1341(find_spec)
   110/82    0.000    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:526(get_function)
      222    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1309(_get_spec)
       10    0.000    0.000    0.008    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/postproc.py:158(_insert_var_dels)
    12/10    0.001    0.000    0.008    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/postproc.py:179(_patch_var_dels)
       53    0.000    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/module.py:11(parse_assembly)
      768    0.000    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/module.py:220(__next__)
      346    0.000    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:374(resolve_value_type)
     1288    0.002    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:586(_rate_arguments)
    20288    0.003    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/abc.py:96(__instancecheck__)
      664    0.003    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/utils.py:346(order_by_target_specificity)
        3    0.000    0.000    0.008    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/untyped_passes.py:212(run_pass)
   167512    0.008    0.000    0.008    0.000 {method 'popleft' of 'collections.deque' objects}
      185    0.002    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/configparser.py:1317(__init__)
        1    0.000    0.000    0.008    0.008 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/linalg/_misc.py:1(<module>)
        3    0.000    0.000    0.008    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/untyped_passes.py:1762(run_pass)
      808    0.002    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/socket.py:593(socketpair)
       30    0.000    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/postproc.py:52(deadmaps)
 1824/840    0.002    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:406(visit_vars_stmt)
        3    0.000    0.000    0.008    0.003 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/untyped_passes.py:244(run_pass)
8942/8912    0.004    0.000    0.008    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/_utils.py:54(get_reference)
      245    0.001    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1438(find_spec)
      200    0.001    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/cgutils.py:362(alloca_once)
    49209    0.004    0.000    0.007    0.000 {method 'get' of 'dict' objects}
    44/16    0.000    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:396(visit_vars)
        1    0.000    0.000    0.007    0.007 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/cffi/cparser.py:1(<module>)
        6    0.000    0.000    0.007    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:796(lower_getitem)
     4532    0.002    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/_utils.py:16(register)
  697/341    0.001    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/runtime/context.py:343(get_meminfos)
        6    0.000    0.000    0.007    0.001 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:581(lower_setitem)
      350    0.001    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/typeof.py:27(typeof)
      261    0.000    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:1412(_alloca_var)
   164024    0.007    0.000    0.007    0.000 {method 'exception' of '_asyncio.Task' objects}
       28    0.000    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/arrayobj.py:77(_make_refs)
      808    0.001    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/runners.py:55(_cancel_all_tasks)
   164024    0.007    0.000    0.007    0.000 {method 'cancelled' of '_asyncio.Task' objects}
  698/654    0.000    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:1542(guard)
      114    0.000    0.000    0.007    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:1531(alloca)
